Voucher Id,Invoice ,Invoice ,Supplier Name,Receipt No.,Bill No.,Bill Date,D.N. No.,D.N. Date,Currenc,Group,Item Description,Unit,Quantity,Gross Amount,Discount,Additional Custom ,Basic Custom Duty,Basic Custom Duty ,Basic Custom Duty ,Central Sales Tax ,Cst Purchase @1%,Cst Purchase @2%,Cvd,Ec On Purchase ,Excise On ,Excise On ,Excise On ,Hec On Purchase ,Input Vat - 12.50% ,Input Vat - 4.00% ,Input Vat ,Input Vat ,
PB000043,PB0000037,14-04-2015,SSK CHEMICALS PVT. LTD.,RCPT0000000021,013,10-04-2015,,11-04-2015,INR,ENAMEL,VAR-HIGH SPEED,KG,3150.00,283500.00,0.00,325317.00,,,,,,,,,,,,,,,,,
PB000044,PB0000031,14-04-2015,Hindalco,RCPT0000000012,DGH/15000044,10-04-2015,,10-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2992.00,1247664.00,0.00,1473803.00,,,,,,,,,,,,,,,,,
PB000045,PB0000038,14-04-2015,Hindalco,RCPT0000000017,DGH/15000041,14-04-2015,,,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3076.00,1290772.65,1538.30,1523187.35,,,,,,,,,,,,,,,,,
PB000046,PB0000036,14-04-2015,Hindalco,RCPT0000000016,DGH/15000040,09-04-2015,,,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3094.00,1298325.94,1547.30,1532100.63,,,,,,,,,,,,,,,,,
PB000047,PB0000034,14-04-2015,Hindalco,RCPT0000000015,DGH/15000024,08-04-2015,,,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2963.00,1243354.80,1481.79,1467231.01,,,,,,,,,,,,,,,,,
PB000048,PB0000042,15-04-2015,Bharat Box Company,RCPT0000000060,013,13-04-2015,,13-04-2015,INR,CORRUGATED BOXES,CORRUGATED BOX-PT-10 INTERLOCK,PCS,1503.00,19539.00,0.00,20516.00,,,,,,,,,,,,,,,,,
PB000049,PB0000024,13-04-2015,Hindalco,RCPT0000000006,DCR/15000109,10-04-2015,,,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,9007.00,3755919.00,0.00,4267663.00,,,,,,,,,,,,,,,,,
PB000050,PB0000025,13-04-2015,Hindalco,RCPT0000000007,DCR/15000116,10-04-2015,,,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,3002.00,1251834.00,0.00,1422396.00,,,,,,,,,,,,,,,,,
PB000051,PB0000023,13-04-2015,Wirex Dies & Steel (I) Pvt. Ltd.,RCPT0000000010,77,09-04-2015,,,INR,WIRE DRAWING COOLANT,COOLANT FOR COPPER FWD,L,615.00,114213.00,0.00,131060.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,COOLANT FOR COPPER RBD,L,1640.00,264024.00,0.00,302968.00,,,,,,,,,,,,,,,,,
PB000052,PB0000030,14-04-2015,Hindalco,RCPT0000000011,DGH/15000022,08-04-2015,,,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2355.00,988221.58,1177.73,1166158.85,,,,,,,,,,,,,,,,,
PB000058,PB0000055,18-04-2015,Bharat Box Company,RCPT0000000061,021,17-04-2015,,17-04-2015,INR,CORRUGATED BOXES,"CORRUGATED BOX - PT-25- 9.25X 9.25X 11.25"" 3PLY",PCS,2840.00,31240.00,0.00,32802.00,,,,,,,,,,,,,,,,,
PB000059,PB0000054,18-04-2015,Hindalco,RCPT0000000011,DCR/15000229,16-04-2015,,17-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,8924.00,3721308.00,0.00,4228337.00,,,,,,,,,,,,,,,,,
PB000060,PB0000058,20-04-2015,S.S.Packaging,RCPT0000000063,57,18-04-2015,57,18-04-2015,INR,PACKING MATERIAL,STRECH FILM,KG,156.10,22634.50,0.00,26737.50,,,,,,,,,,,,,,,,,
PB000061,PB0000059,20-04-2015,Hindalco,RCPT0000000030,DGH/15000110,18-04-2015,DGH/15000110,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2750.00,1146750.00,0.00,1354599.00,,,,,,,,,,,,,,,,,
PB000062,PB0000053,18-04-2015,Hindalco,RCPT0000000010,DCR/15000231,16-04-2015,,17-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,2958.00,1233486.00,0.00,1401549.00,,,,,,,,,,,,,,,,,
PB000063,PB0000060,20-04-2015,Hindalco,RCPT0000000031,DGH/15000111,18-04-2015,DGH/15000111,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2999.00,1250583.00,0.00,1477251.00,,,,,,,,,,,,,,,,,
PB000064,PB0000032,14-04-2015,Hindalco,RCPT0000000014,DGH/15000023,08-04-2015,,,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2725.00,1143483.58,1362.77,1349376.81,,,,,,,,,,,,,,,,,
PB000065,PB0000027,13-04-2015,Hindalco,RCPT0000000009,DGH/15000043,10-04-2015,,,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6034.00,2516178.00,0.00,2972235.00,,,,,,,,,,,,,,,,,
PB000066,PB0000022,13-04-2015,Hindalco,RCPT0000000005,DCR/15000049,08-04-2015,,08-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5956.00,2499298.41,1803.10,2838024.31,,,,,,,,,,,,,,,,,
PB000067,PB0000029,14-04-2015,Hindalco,RCPT0000000010,DGH/15000021,08-04-2015,,,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,1090.00,457393.43,545.11,539751.32,,,,,,,,,,,,,,,,,
PB000068,PB0000019,10-04-2015,Hindalco,RCPT0000000004,DCR/15000024,07-04-2015,,08-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,6120.00,2525216.04,0.00,2869277.04,,,,,,,,,,,,,,,,,
PB000069,PB0000017,08-04-2015,Hindalco,RCPT0000000007,DGH/15000016,07-04-2015,,07-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6060.00,2527020.00,0.00,2985043.00,,,,,,,,,,,,,,,,,
PB000070,PB0000015,08-04-2015,Hindalco,RCPT0000000006,DGH/15000015,07-04-2015,,07-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6041.00,2519097.00,0.00,2975683.00,,,,,,,,,,,,,,,,,
PB000071,PB0000014,08-04-2015,Hindalco,RCPT0000000005,DGH/15000014,07-04-2015,,07-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5976.00,2491992.00,0.00,2943666.00,,,,,,,,,,,,,,,,,
PB000072,PB0000026,13-04-2015,Hindalco,RCPT0000000008,DCR/15000147,11-04-2015,,,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,5762.00,2402754.00,0.00,2730129.00,,,,,,,,,,,,,,,,,
PB000073,PB0000021,11-04-2015,Hindalco,RCPT0000000008,DGH/15000037,09-04-2015,,09-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5914.00,2466138.00,0.00,2913125.00,,,,,,,,,,,,,,,,,
PB000081,PB0000012,08-04-2015,S.S.Packaging,RCPT0000000055,19,06-04-2015,,06-04-2015,INR,PACKING MATERIAL,STRECH FILM,KG,129.80,18821.00,0.00,22233.00,,,,,,,,,,,,,,,,,
PB000082,PB0000016,08-04-2015,Delhi Sales Corporation,RCPT0000000056,17,07-04-2015,,07-04-2015,INR,IRON PATTI,"IRON PATTI-1/2"" & NAILS",KG,121.42,7770.88,0.00,8159.88,,,,,,,,,,,,,,,,,
PB000083,PB0000013,08-04-2015,Micro Inks Limited,RCPT0000000009,40945,07-04-2015,,07-04-2015,INR,THINNER,TOP COAT THINNER,KG,180.00,39960.00,0.00,45854.00,,,,,,,,,,,,,,,,,
PB000084,PB0000018,10-04-2015,ELANTAS Beck India Ltd.,RCPT0000000020,10601,09-04-2015,,09-04-2015,INR,H CLASS,TEREBEC MT 543-38,KG,4200.00,810600.00,0.00,930164.00,,,,,,,,,,,,,,,,,
PB000085,PB0000087,24-04-2015,Hindalco,RCPT0000000042,DGH/15000146,23-04-2015,DGH/15000146,23-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3006.00,1253502.00,0.00,1480700.00,,,,,,,,,,,,,,,,,
PB000086,PB0000086,24-04-2015,Hindalco,RCPT0000000041,DGH/15000143,23-04-2015,DGH/15000143,23-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5977.00,2492409.00,0.00,2944158.00,,,,,,,,,,,,,,,,,
PB000087,PB0000085,24-04-2015,Bharat Box Company,RCPT0000000070,031,23-04-2015,031,23-04-2015,INR,CORRUGATED BOXES,"CORRUGATED BOX- PT-12"" 10.75X10.75X8",PCS,706.00,11825.50,0.00,12416.50,,,,,,,,,,,,,,,,,
PB000088,PB0000084,24-04-2015,Micro Inks Limited,RCPT0000000023,1993,16-04-2015,1993,23-04-2015,INR,POLYESTER,MILESTER M/M,KG,1050.00,109200.00,0.00,125307.00,,,,,,,,,,,,,,,,,
PB000089,PB0000083,24-04-2015,Hindalco,RCPT0000000040,DGH/15000142,23-04-2015,DGH/15000142,23-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6040.00,2518680.00,0.00,2975191.00,,,,,,,,,,,,,,,,,
PB000090,PB0000082,24-04-2015,SSK CHEMICALS PVT. LTD.,RCPT0000000022,032,22-04-2015,032,22-04-2015,INR,ENAMEL,VAR-HIGH SPEED,KG,4200.00,378000.00,0.00,433755.00,,,,,,,,,,,,,,,,,
PB000091,PB0000081,24-04-2015,Hindalco,RCPT0000000018,DCR/15000328,22-04-2015,DCR/15000328,23-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,2622.00,1093374.00,0.00,1242346.00,,,,,,,,,,,,,,,,,
PB000092,PB0000080,24-04-2015,Hindalco,RCPT0000000017,DCR/15000327,22-04-2015,DCR/15000327,23-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,2612.00,1089204.00,0.00,1237609.00,,,,,,,,,,,,,,,,,
PB000093,PB0000079,24-04-2015,Hindalco,RCPT0000000016,DCR/15000326,22-04-2015,DCR/15000326,23-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,3007.00,1253919.00,0.00,1424766.00,,,,,,,,,,,,,,,,,
PB000094,PB0000078,24-04-2015,S.M.Technosales (P) Ltd.,RCPT0000000012,0120,22-04-2015,0120,22-04-2015,INR,SPARE PARTS,MICROCLEAN CARTRIDGE FILTER 10,PCS,50.00,28000.00,0.00,28560.00,,,,,,,,,,,,,,,,,
PB000095,PB0000077,24-04-2015,Hindalco,RCPT0000000015,DCR/15000293,21-04-2015,DCR/15000293,22-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,9017.00,3760089.00,0.00,4272401.00,,,,,,,,,,,,,,,,,
PB000096,PB0000076,24-04-2015,Hindalco,RCPT0000000039,DGH/15000122,21-04-2015,DGH/15000122,21-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2999.00,1250583.00,0.00,1477251.00,,,,,,,,,,,,,,,,,
PB000097,PB0000075,24-04-2015,Hindalco,RCPT0000000035,DGH/15000121,21-04-2015,DGH/15000121,21-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3007.00,1253919.00,0.00,1481192.00,,,,,,,,,,,,,,,,,
PB000098,PB0000074,24-04-2015,Hindalco,RCPT0000000038,DGH/15000114,18-04-2015,DGH/15000114,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5987.00,2496579.00,2993.75,2946090.25,,,,,,,,,,,,,,,,,
PB000099,PB0000070,24-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000069,153,18-04-2015,153,19-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 45,PCS,204.00,42840.00,0.00,49159.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT- 90,PCS,100.00,75000.00,0.00,86063.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,2500.00,88750.00,0.00,101841.00,,,,,,,,,,,,,,,,,
PB000100,PB0000062,21-04-2015,Hindalco,RCPT0000000033,DGH/15000116,20-04-2015,DGH/15000116,20-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5983.00,2494911.00,0.00,2947114.00,,,,,,,,,,,,,,,,,
PB000101,PB0000064,21-04-2015,Hindalco,RCPT0000000014,DCR/15000276,20-04-2015,DCR/15000276,21-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,9010.00,3757170.00,0.00,4269084.00,,,,,,,,,,,,,,,,,
PB000102,PB0000063,21-04-2015,Hindalco,RCPT0000000013,DCR/15000277,20-04-2015,DCR/15000277,21-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,3100.00,1292700.00,0.00,1468831.00,,,,,,,,,,,,,,,,,
PB000103,PB0000061,21-04-2015,Hindalco,RCPT0000000032,DGH/15000115,20-04-2015,DGH/15000115,20-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6021.00,2510757.00,0.00,2965832.00,,,,,,,,,,,,,,,,,
PB000104,PB0000066,22-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000064,112,14-04-2015,112,14-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 45,PCS,180.00,37800.00,0.00,43376.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT- 90,PCS,200.00,150000.00,0.00,172125.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,300.00,5250.00,0.00,6024.00,,,,,,,,,,,,,,,,,
,,,,RCPT0000000065,112,14-04-2015,112,14-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT-10,PCS,2700.00,47250.00,0.00,54219.00,,,,,,,,,,,,,,,,,
PB000105,PB0000068,22-04-2015,MITSUBA SICAL INDIA LTD.,RCPT0000000067,101462,17-04-2015,101462,18-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT-25,PCS,696.00,20880.00,0.00,21298.00,,,,,,,,,,,,,,,,,
PB000106,PB0000069,22-04-2015,Walson Woodburn Wire Die Pvt Ltd.,,,,,,INR,DIE and DIE MATERIAL,DIES WIRE DRAWING PCD,PCS,1.00,585.00,0.00,671.00,,,,,,,,,,,,,,,,,
PB000107,PB0000065,22-04-2015,Bharat Petroleum Corporation Ltd.,RCPT0000000011,1102149137,13-04-2015,1102149137,14-04-2015,INR,POWER and FUEL,HIGH SPEED DIESAL ( HSD ),L,12000.00,560571.60,0.00,560571.60,,,,,,,,,,,,,,,,,
PB000115,PB0000091,27-04-2015,Hindalco,RCPT0000000043,DGH/15000174,25-04-2015,DGH/15000174,25-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5984.00,2495328.00,0.00,2947606.00,,,,,,,,,,,,,,,,,
PB000116,PB0000092,27-04-2015,Hindalco,RCPT0000000044,DGH/15000171,25-04-2015,DGH/15000171,25-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5989.00,2497413.00,0.00,2950070.00,,,,,,,,,,,,,,,,,
PB000117,PB0000097,28-04-2015,Hindalco,RCPT0000000046,DGH/15000180,27-04-2015,DGH/15000180,27-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6018.00,2509506.00,0.00,2964354.00,,,,,,,,,,,,,,,,,
PB000118,PB0000094,28-04-2015,AUTO SERVICE EQUIPMENT,,175,25-04-2015,,,INR,SPARE PARTS,COMPRESSOR SPARE PARTS,PCS,1.00,31611.00,0.00,32243.00,,,,,,,,,,,,,,,,,
PB000119,PB0000096,28-04-2015,M.P. SCALE TRADERS,RCPT0000000014,013,27-04-2015,013,27-04-2015,INR,TOOLS and EQUIPMENTS,WEIGHING SCALE,PCS,1.00,10000.00,0.00,11400.00,,,,,,,,,,,,,,,,,
PB000120,PB0000095,28-04-2015,M.P. SCALE TRADERS,RCPT0000000013,012,27-04-2015,012,27-04-2015,INR,TOOLS and EQUIPMENTS,WEIGHING SCALE,PCS,2.00,38000.00,0.00,43320.00,,,,,,,,,,,,,,,,,
PB000124,PB0000088,27-04-2015,Bharat Box Company,RCPT0000000071,033,25-04-2015,033,25-04-2015,INR,PACKING MATERIAL,"CORRUGATED BOX PT- 45, 10.50X10.50X16.50- 3 PLY",PCS,684.00,9918.00,0.00,10414.00,,,,,,,,,,,,,,,,,
PB000125,PB0000089,27-04-2015,Bharat Box Company,RCPT0000000072,035,25-04-2015,035,25-04-2015,INR,CORRUGATED BOXES,"CORRUGATED BOX-PT10-14.75""X7.5""X9.5""",PCS,1215.00,30375.00,0.00,31894.00,,,,,,,,,,,,,,,,,
PB000126,PB0000106,30-04-2015,Hindalco,RCPT0000000022,DCR/15000521,30-04-2015,DCR/15000521,30-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,8995.00,3750915.00,0.00,4261977.00,,,,,,,,,,,,,,,,,
PB000127,PB0000105,30-04-2015,Hindalco,RCPT0000000021,DCR/15000501,30-04-2015,DCR/15000501,,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,2982.00,1243494.00,0.00,1412920.00,,,,,,,,,,,,,,,,,
PB000128,PB0000102,30-04-2015,R A Nariman & Co. Pvt Ltd,RCPT0000000015,113,29-04-2015,113,29-04-2015,INR,THINNER,"REDUCER ( MTO, BENZENE )",L,2520.00,166320.00,0.00,169646.00,,,,,,,,,,,,,,,,,
PB000129,PB0000104,30-04-2015,Hindalco,RCPT0000000050,DGH/15000208,29-04-2015,DGH/15000208,29-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5924.00,2470308.00,0.00,2918052.00,,,,,,,,,,,,,,,,,
PB000130,PB0000103,30-04-2015,Hindalco,RCPT0000000049, DGH/15000207,29-04-2015, DGH/15000207,29-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5954.00,2482818.00,0.00,2932829.00,,,,,,,,,,,,,,,,,
PB000131,PB0000100,29-04-2015,Hindalco,RCPT0000000047,DGH/15000195,28-04-2015,DGH/15000195,28-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5952.00,2481984.00,0.00,2931843.00,,,,,,,,,,,,,,,,,
PB000132,PB0000101,29-04-2015,Hindalco,RCPT0000000048,DGH/15000198,28-04-2015,DGH/15000198,29-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6022.00,2511174.00,0.00,2966325.00,,,,,,,,,,,,,,,,,
PB000133,PB0000099,29-04-2015,Hindalco,RCPT0000000020,DCR/15000442,27-04-2015,DCR/15000442,28-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,2990.00,1246830.00,0.00,1416711.00,,,,,,,,,,,,,,,,,
PB000134,PB0000098,29-04-2015,Hindalco,RCPT0000000019,DCR/15000441,27-04-2015,25-04-2015,28-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,8952.00,3732984.00,0.00,4241603.00,,,,,,,,,,,,,,,,,
PB000145,PB0000093,27-04-2015,Hindalco,RCPT0000000045,DCR15000426,25-04-2015,DCR15000426,26-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6034.00,2516178.00,0.00,2859007.00,,,,,,,,,,,,,,,,,
PB000147,PB0000108,30-04-2015,N.K. Joy & Co.,RCPT0000000017,4,23-04-2015,4,23-04-2015,INR,BEARING,BEARING- 6205- 2Z,PCS,5.00,1005.00,0.00,1025.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING- 6206 2Z,PCS,5.00,1480.00,0.00,1510.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING- 6307/C3,PCS,12.00,4092.00,0.00,4174.00,,,,,,,,,,,,,,,,,
PB000148,PB0000107,30-04-2015,Arvind Bearing & Mill Store,RCPT0000000016,240,23-04-2015,240,23-04-2015,INR,BEARING,BEARING- 6301-2Z,PCS,4.00,324.80,0.00,340.80,,,,,,,,,,,,,,,,,
PB000149,PB0000109,30-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000074,230,28-04-2015,230,29-04-2015,INR,PLASTIC SPOOL,PLASTIC SPOOL PT-20,PCS,720.00,27900.00,0.00,32016.00,,,,,,,,,,,,,,,,,
PB000150,PB0000110,30-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),,,,,,INR,PLASTIC SPOOL MISC,MISC. PLASTIC REELS,PCS,1000.00,42750.00,0.00,49056.00,,,,,,,,,,,,,,,,,
PB000154,PB0000090,27-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000073,208,25-04-2015,208,25-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 45,PCS,180.00,37800.00,0.00,43376.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-04,PCS,1000.00,19000.00,0.00,21803.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,3000.00,106500.00,0.00,122209.00,,,,,,,,,,,,,,,,,
PB000155,PB0000067,22-04-2015,MITSUBA SICAL INDIA LTD.,RCPT0000000066,101461,17-04-2015,101461,18-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT-180 / PT-200,PCS,100.00,14547.00,0.00,14838.00,,,,,,,,,,,,,,,,,
PB000156,PB0000124,30-04-2015,Iskon Packaging Wood Works,RCPT0000000079,05,11-04-2015,05,30-04-2015,INR,WOODEN PALLET,WOODEN GUTKA,PCS,1750.00,12250.00,0.00,12863.00,,,,,,,,,,,,,,,,,
PB000157,PB0000126,30-04-2015,HONDA SIEL POWER PRODUCTS LTD - SUPPLIER,RCPT0000000080,278,30-04-2015,278,30-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 90,PCS,99.00,28710.00,0.00,32730.00,,,,,,,,,,,,,,,,,
PB000158,PB0000122,30-04-2015,TILES STUDIO,,,,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,36.00,21474.00,0.00,24480.00,,,,,,,,,,,,,,,,,
PB000159,PB0000120,30-04-2015,LAXMAN SHARMA (SUPPLIERT),RCPT0000000077,,,,,INR,WOODEN PALLET,WOODEN BOX 38*29*27,PCS,10.00,9700.00,0.00,9700.00,,,,,,,,,,,,,,,,,
PB000160,PB0000121,30-04-2015,LAXMAN SHARMA (SUPPLIERT),RCPT0000000078,12,30-04-2015,12,30-04-2015,INR,WOODEN PALLET,WOODEN BOX 38*29*27,PCS,6.00,5820.00,0.00,5820.00,,,,,,,,,,,,,,,,,
PB000161,PB0000127,30-04-2015,HONDA SIEL POWER PRODUCTS LTD - SUPPLIER,RCPT0000000075,HO SCRAP LINE-27,29-04-2015,HO SCRAP LINE-27,29-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 90,PCS,100.00,29000.00,0.00,33060.00,,,,,,,,,,,,,,,,,
PB000162,PB0000125,30-04-2015,Savitri Enterprises,,,,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,20200.00,0.00,21210.00,,,,,,,,,,,,,,,,,
PB000163,PB0000117,06-05-2015,Hindalco,RCPT0000000056,DGH/15000308,05-05-2015,DGH/15000308,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3018.00,1270695.70,1509.00,1499499.70,,,,,,,,,,,,,,,,,
PB000164,PB0000115,06-05-2015,Hindalco,RCPT0000000054,DGH/15000306,05-05-2015,DGH/15000306,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2993.00,1260169.73,1496.50,1487079.23,,,,,,,,,,,,,,,,,
PB000165,PB0000114,06-05-2015,Hindalco,RCPT0000000053,DGH/15000305,05-05-2015,DGH/15000305,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3003.00,1264380.12,1501.50,1492047.62,,,,,,,,,,,,,,,,,
PB000166,PB0000113,06-05-2015,Hindalco,RCPT0000000052,DGH/15000295,04-05-2015,DGH/15000295,04-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5999.00,2525812.96,2999.50,2980617.46,,,,,,,,,,,,,,,,,
PB000167,PB0000112,06-05-2015,Hindalco,RCPT0000000051,DGH/15000294,04-05-2015,DGH/15000294,04-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5975.00,2515708.02,2987.50,2968693.52,,,,,,,,,,,,,,,,,
PB000168,PB0000119,06-05-2015,Hindalco,RCPT0000000024,DCR/15000734,05-05-2015,DCR/15000734,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2980.00,1254696.22,0.00,1425648.22,,,,,,,,,,,,,,,,,
PB000169,PB0000118,06-05-2015,Hindalco,RCPT0000000023,DCR/15000733,05-05-2015,DCR/15000733,06-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,8955.00,3770404.24,0.00,4284122.24,,,,,,,,,,,,,,,,,
PB000170,PB0000116,06-05-2015,Hindalco,RCPT0000000055,DGH/15000307,05-05-2015,DGH/15000307,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3007.00,1266064.27,1503.50,1494034.77,,,,,,,,,,,,,,,,,
PB000184,PB0000028,14-04-2015,Om Wooden Industries,RCPT0000000058,22 ,10-04-2015,,,INR,WOODEN PALLET,PALLET ALL TYPES,PCS,25.00,12375.00,0.00,12994.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,WOODEN PALLET 37*25.50,PCS,15.00,6750.00,0.00,7088.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,WOODEN PALLET 37*37,PCS,25.00,18375.00,0.00,19294.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,WOODEN PALLET 44*33,PCS,15.00,7800.00,0.00,8190.00,,,,,,,,,,,,,,,,,
PB000185,PB0000020,10-04-2015,Bharat Box Company,RCPT0000000057,008,08-04-2015,,08-04-2015,INR,PACKING MATERIAL,"CORRUGATED BOX PT- 45, 10.50X10.50X16.50- 3 PLY",PCS,500.00,7250.00,0.00,7613.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,WRAPPER,WRAPPER-PT- 45- 330 MM,KG,388.00,15132.00,0.00,15888.00,,,,,,,,,,,,,,,,,
PB000186,PB0000123,30-04-2015,A-One Mineral Water Industry,,42,30-04-2015,,,INR,CHEMICAL,D M WATER,L,52000.00,9360.00,0.00,10670.00,,,,,,,,,,,,,,,,,
PB000187,PB0000071,24-04-2015,Hindalco,RCPT0000000034,DGH/15000106,18-04-2015,DGH/15000106,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5988.00,2484840.00,2994.25,2934426.75,,,,,,,,,,,,,,,,,
PB000188,PB0000072,24-04-2015,Hindalco,RCPT0000000036,DGH/15000107,18-04-2015,DGH/15000107,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5979.00,2493243.00,2989.75,2942153.25,,,,,,,,,,,,,,,,,
PB000189,PB0000073,24-04-2015,Hindalco,RCPT0000000037,DGH/15000109,18-04-2015,DGH/15000109,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5990.00,2497830.00,2995.25,2947566.75,,,,,,,,,,,,,,,,,
